95,Honduras,470757.0,11104.0,-1.0,-1.0,1619676.0,1.0221247E7
62,Lebanon,1228639.0,10790.0,1087587.0,130262.0,4795578.0,6684849.0
77,Azerbaijan,827944.0,10085.0,817654.0,205.0,7487550.0,1.0300205E7
99,North Macedonia,346428.0,9638.0,336623.0,167.0,2216193.0,2081304.0
76,Saudi Arabia,827962.0,9574.0,815528.0,2860.0,4.5048008E7,3.5844909E7
58,Lithuania,1296865.0,9545.0,1282528.0,4792.0,1.035077E7,2661708.0
65,Costa Rica,1186176.0,9158.0,860711.0,316307.0,4659757.0,5182354.0
96,Armenia,446008.0,8717.0,435162.0,2129.0,3242901.0,2971966.0
55,Finland,1458619.0,8639.0,1447569.0,2411.0,1.2017711E7,5554960.0
71,Panama,1029701.0,8596.0,1020206.0,899.0,7475016.0,4446964.0
67,Cuba,1112438.0,8530.0,1103799.0,109.0,1.4298479E7,1.1305652E7
52,Ireland,1700253.0,8462.0,1685183.0,6608.0,1.2984257E7,5020199.0
40,Denmark,3173247.0,8145.0,3163849.0,1253.0,1.29144754E8,5834950.0
115,Afghanistan,208545.0,7882.0,186088.0,14575.0,1188898.0,4.0754388E7
70,Uruguay,1032710.0,7609.0,1023939.0,1162.0,6114822.0,3496016.0
92,Ethiopia,499531.0,7572.0,486531.0,5428.0,5459809.0,1.20812698E8
74,Belarus,994037.0,7118.0,985592.0,1327.0,1.3646641E7,9432800.0
57,Slovenia,1321852.0,7056.0,1311159.0,3637.0,2824843.0,2078034.0
107,Algeria,271378.0,6881.0,182749.0,81748.0,230861.0,4.5350148E7
90,Libya,507162.0,6437.0,500721.0,4.0,2483446.0,7040745.0
75,Latvia,975355.0,6218.0,968830.0,307.0,7858319.0,1848837.0
88,Venezuela,551587.0,5845.0,545003.0,739.0,3359014.0,2.9266991E7
100,Kenya,342810.0,5688.0,337040.0,82.0,3967062.0,5.6215221E7
109,Zimbabwe,261606.0,5652.0,254951.0,1003.0,2525756.0,1.5331428E7
85,Palestine,621008.0,5404.0,615445.0,159.0,3078533.0,5345541.0
91,China,503302.0,5272.0,379053.0,118977.0,1.6E8,-1.0
54,Norway,1477856.0,5112.0,1471835.0,909.0,1.100243E7,5511370.0
145,Sudan,63742.0,5001.0,58284.0,457.0,562941.0,4.599202E7
98,Oman,399449.0,4628.0,384669.0,10152.0,2.5E7,5323993.0
82,Dominican Republic,660095.0,4384.0,644785.0,10926.0,3740928.0,1.105637E7
119,Trinidad and Tobago,187908.0,4326.0,183264.0,318.0,888936.0,1406585.0
117,El Salvador,201785.0,4230.0,179410.0,18145.0,2610114.0,6550389.0
122,Namibia,170741.0,4088.0,166452.0,201.0,1062663.0,2633874.0
101,Zambia,340763.0,4047.0,335104.0,1612.0,3865993.0,1.9470234E7
47,New Zealand,2182355.0,3781.0,2169320.0,9254.0,7710637.0,4898203.0
123,Uganda,170400.0,3630.0,100431.0,66339.0,3012408.0,4.8432863E7
102,Albania,334167.0,3595.0,328951.0,1621.0,1941032.0,2866374.0
124,Jamaica,153407.0,3480.0,102212.0,47715.0,1183986.0,2985094.0
149,Syria,57453.0,3164.0,54289.0,0.0,146269.0,1.9364809E7
108,Nigeria,266463.0,3155.0,259850.0,3458.0,5708974.0,2.16746934E8
125,Cambodia,138693.0,3056.0,135624.0,13.0,3091420.0,1.7168639E7
116,Kyrgyzstan,206592.0,2991.0,196406.0,7195.0,1907195.0,6728271.0
86,Estonia,613891.0,2912.0,524990.0,85989.0,3659157.0,1321910.0
103,Botswana,329227.0,2800.0,325934.0,493.0,2026898.0,2441162.0
105,Montenegro,286355.0,2797.0,283210.0,348.0,2697814.0,627950.0
135,Malawi,88559.0,2686.0,85369.0,504.0,624784.0,2.0180839E7
81,Kuwait,662858.0,2570.0,660237.0,51.0,8455743.0,4380326.0
69,UAE,1049409.0,2348.0,1032735.0,14326.0,1.98638806E8,1.0081785E7
111,Mozambique,231994.0,2233.0,228805.0,956.0,1371127.0,3.3089461E7
72,Mongolia,1007871.0,2179.0,1005658.0,34.0,4030048.0,3378078.0
197,Yemen,11945.0,2159.0,9124.0,662.0,329592.0,3.1154867E7
134,Senegal,88902.0,1971.0,86929.0,2.0,1146543.0,1.7653671E7
127,Cameroon,123993.0,1965.0,118616.0,3412.0,1751774.0,2.7911548E7
130,Angola,105184.0,1931.0,103216.0,37.0,1499795.0,3.5027343E7
45,Singapore,2217110.0,1722.0,2144490.0,70898.0,2.4756666E7,5943546.0
110,Uzbekistan,250567.0,1637.0,241486.0,7444.0,1377915.0,3.4382084E7
79,Bahrain,700452.0,1543.0,698400.0,509.0,1.0682444E7,1783983.0
126,Rwanda,133090.0,1468.0,131559.0,63.0,5959042.0,1.3600464E7
133,DRC,95514.0,1463.0,84264.0,9787.0,846704.0,9.5240792E7
121,Ghana,171112.0,1462.0,169636.0,14.0,2527319.0,3.239545E7
140,Eswatini,74133.0,1422.0,72676.0,35.0,1048704.0,1184817.0
144,Madagascar,67827.0,1419.0,66370.0,38.0,524209.0,2.9178077E7
137,Suriname,82020.0,1398.0,-1.0,-1.0,239603.0,596831.0
171,Somalia,27318.0,1361.0,13182.0,12775.0,400466.0,1.6841795E7
141,Guyana,72950.0,1294.0,71357.0,299.0,717867.0,794045.0
83,Cyprus,642663.0,1287.0,633422.0,7954.0,9640118.0,1223387.0
104,Luxembourg,297757.0,1133.0,288991.0,7633.0,4412567.0,642371.0
